SurveyID,SpeciesID,Sizeclass,Method,Abundance,Family,Class,CURRENT_TAXONOMIC_NAME,TempTrop_23cutoff
912349553,43,10,1,1,Enoplosidae,Actinopterygii,Enoplosus armatus,temperate
912349553,89,30,1,2,Monacanthidae,Actinopterygii,Meuschenia flavolineata,temperate
912349553,578,7.5,1,90,Pomacentridae,Actinopterygii,Chromis westaustralis,temperate
912349553,916,5,1,3,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
912349553,916,7.5,1,2,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
912349553,916,10,1,2,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
912349553,916,12.5,1,3,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
912349553,916,15,1,3,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
912349553,916,25,1,2,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
912349553,931,5,1,35,Plesiopidae,Actinopterygii,Trachinops noarlungae,temperate
912349553,932,5,1,90,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
912349553,935,15,1,15,Pempherididae,Actinopterygii,Pempheris klunzingeri,temperate
912349553,935,20,1,105,Pempherididae,Actinopterygii,Pempheris klunzingeri,temperate
912349553,939,10,1,1,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912349553,939,20,1,1,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912349553,939,25,1,1,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912349553,939,30,1,1,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912349553,939,35,1,1,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912349553,942,10,1,20,Labridae,Actinopterygii,Coris auricularis,temperate
912349553,942,15,1,5,Labridae,Actinopterygii,Coris auricularis,temperate
912349553,942,20,1,2,Labridae,Actinopterygii,Coris auricularis,temperate
912349553,942,40,1,2,Labridae,Actinopterygii,Coris auricularis,temperate
912349553,942,50,1,1,Labridae,Actinopterygii,Coris auricularis,temperate
912349553,944,20,1,2,Labridae,Actinopterygii,Pseudolabrus biserialis,temperate
912349553,944,25,1,1,Labridae,Actinopterygii,Pseudolabrus biserialis,temperate
912349553,957,12.5,1,1,Chaetodontidae,Actinopterygii,Chelmonops curiosus,temperate
912349553,958,15,1,95,Monodactylidae,Actinopterygii,Schuettea woodwardi,temperate
912349553,963,62.5,1,1,Serranidae,Actinopterygii,Epinephelides armatus,temperate
912349553,974,7.5,1,2,Labridae,Actinopterygii,Notolabrus parilus,temperate
912349553,974,10,1,2,Labridae,Actinopterygii,Notolabrus parilus,temperate
912349553,974,15,1,2,Labridae,Actinopterygii,Notolabrus parilus,temperate
912349553,974,20,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
912349553,974,30,1,2,Labridae,Actinopterygii,Notolabrus parilus,temperate
912349553,983,50,1,1,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
912349553,1009,7.5,1,1,Labridae,Actinopterygii,Thalassoma lunare,tropical
912349553,1009,12.5,1,1,Labridae,Actinopterygii,Thalassoma lunare,tropical
912349553,1010,12.5,1,1,Labridae,Actinopterygii,Thalassoma lutescens,tropical
912349553,1010,15,1,1,Labridae,Actinopterygii,Thalassoma lutescens,tropical
912349553,1018,40,1,1,Labridae,Actinopterygii,Choerodon rubescens,temperate
912349553,1985,30,1,1,Carangidae,Actinopterygii,Pseudocaranx wrighti,temperate
912349553,2007,40,1,1,Labridae,Actinopterygii,Bodianus frenchii,temperate
912349553,2011,7.5,1,6,Labridae,Actinopterygii,Ophthalmolepis lineolatus,temperate
912349553,2011,25,1,1,Labridae,Actinopterygii,Ophthalmolepis lineolatus,temperate
912349553,2011,30,1,1,Labridae,Actinopterygii,Ophthalmolepis lineolatus,temperate
912349553,2271,30,1,1,Labridae,Actinopterygii,Olisthops cyanomelas,temperate
912349553,2271,40,1,1,Labridae,Actinopterygii,Olisthops cyanomelas,temperate
912349554,35,15,1,3,Pempherididae,Actinopterygii,Pempheris multiradiata,temperate
912349554,40,25,1,1,Scorpididae,Actinopterygii,Scorpis aequipinnis,temperate
912349554,43,20,1,2,Enoplosidae,Actinopterygii,Enoplosus armatus,temperate
912349554,89,20,1,1,Monacanthidae,Actinopterygii,Meuschenia flavolineata,temperate
912349554,251,25,1,1,Sepiidae,Cephalopoda,Sepia apama,temperate
912349554,916,5,1,15,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
912349554,916,7.5,1,15,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
912349554,916,10,1,10,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
912349554,931,5,1,30,Plesiopidae,Actinopterygii,Trachinops noarlungae,temperate
912349554,931,7.5,1,30,Plesiopidae,Actinopterygii,Trachinops noarlungae,temperate
912349554,932,2.5,1,15,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
912349554,932,5,1,15,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
912349554,937,7.5,1,6,Kyphosidae,Actinopterygii,Neatypus obliquus,temperate
912349554,937,10,1,6,Kyphosidae,Actinopterygii,Neatypus obliquus,temperate
912349554,939,5,1,4,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912349554,939,7.5,1,4,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912349554,939,10,1,4,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912349554,939,12.5,1,4,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912349554,939,15,1,4,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912349554,942,5,1,30,Labridae,Actinopterygii,Coris auricularis,temperate
912349554,942,7.5,1,20,Labridae,Actinopterygii,Coris auricularis,temperate
912349554,942,10,1,10,Labridae,Actinopterygii,Coris auricularis,temperate
912349554,942,12.5,1,5,Labridae,Actinopterygii,Coris auricularis,temperate
912349554,944,5,1,5,Labridae,Actinopterygii,Pseudolabrus biserialis,temperate
912349554,944,7.5,1,5,Labridae,Actinopterygii,Pseudolabrus biserialis,temperate
912349554,944,10,1,5,Labridae,Actinopterygii,Pseudolabrus biserialis,temperate
912349554,944,12.5,1,2,Labridae,Actinopterygii,Pseudolabrus biserialis,temperate
912349554,954,20,1,1,Ostraciidae,Actinopterygii,Anoplocapros lenticularis,temperate
912349554,955,50,1,1,Aplodactylidae,Actinopterygii,Aplodactylus westralis,temperate
912349554,957,12.5,1,3,Chaetodontidae,Actinopterygii,Chelmonops curiosus,temperate
912349554,962,20,1,1,Plesiopidae,Actinopterygii,Paraplesiops meleagris,temperate
912349554,962,30,1,1,Plesiopidae,Actinopterygii,Paraplesiops meleagris,temperate
912349554,974,20,1,2,Labridae,Actinopterygii,Notolabrus parilus,temperate
912349554,983,20,1,4,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
912349554,983,25,1,8,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
912349554,983,30,1,4,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
912349554,1009,20,1,1,Labridae,Actinopterygii,Thalassoma lunare,tropical
912349554,1010,12.5,1,4,Labridae,Actinopterygii,Thalassoma lutescens,tropical
912349554,1010,15,1,4,Labridae,Actinopterygii,Thalassoma lutescens,tropical
912349554,1012,15,1,6,Labridae,Actinopterygii,Anampses geographicus,tropical
912349554,1012,25,1,1,Labridae,Actinopterygii,Anampses geographicus,tropical
912349554,1119,2.5,1,1,Tripterygiidae,Actinopterygii,Helcogramma decurrens,temperate
912349554,1214,10,1,1,Blenniidae,Actinopterygii,Cirripectes hutchinsi,temperate
912349554,1731,12.5,1,3,Mullidae,Actinopterygii,Parupeneus spilurus,temperate
912349554,1731,25,1,1,Mullidae,Actinopterygii,Parupeneus spilurus,temperate
912349554,1895,20,1,3,Carangidae,Actinopterygii,Pseudocaranx georgianus,temperate
912349554,1895,25,1,3,Carangidae,Actinopterygii,Pseudocaranx georgianus,temperate
912349554,2007,15,1,2,Labridae,Actinopterygii,Bodianus frenchii,temperate
912349554,2007,30,1,2,Labridae,Actinopterygii,Bodianus frenchii,temperate
912349554,2007,40,1,2,Labridae,Actinopterygii,Bodianus frenchii,temperate
912349554,2047,187.5,1,1,Odontaspididae,Chondrichthyes,Carcharias taurus,temperate
912349554,2271,30,1,1,Labridae,Actinopterygii,Olisthops cyanomelas,temperate
912349554,916,5,1,4,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
912349554,916,7.5,1,2,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
912349554,916,10,1,1,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
912349554,923,7.5,1,2,Labridae,Actinopterygii,Labroides dimidiatus,tropical
912349554,930,35,1,1,Serranidae,Actinopterygii,Othos dentex,temperate
912349554,932,5,1,10,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
912349554,937,7.5,1,1,Kyphosidae,Actinopterygii,Neatypus obliquus,temperate
912349554,939,2.5,1,2,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912349554,939,5,1,1,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912349554,939,7.5,1,1,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912349554,939,20,1,2,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912349554,939,25,1,2,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912349554,942,7.5,1,31,Labridae,Actinopterygii,Coris auricularis,temperate
912349554,942,10,1,30,Labridae,Actinopterygii,Coris auricularis,temperate
912349554,942,12.5,1,10,Labridae,Actinopterygii,Coris auricularis,temperate
912349554,942,15,1,1,Labridae,Actinopterygii,Coris auricularis,temperate
912349554,942,20,1,2,Labridae,Actinopterygii,Coris auricularis,temperate
912349554,942,25,1,1,Labridae,Actinopterygii,Coris auricularis,temperate
912349554,942,30,1,1,Labridae,Actinopterygii,Coris auricularis,temperate
912349554,944,5,1,6,Labridae,Actinopterygii,Pseudolabrus biserialis,temperate
912349554,944,7.5,1,5,Labridae,Actinopterygii,Pseudolabrus biserialis,temperate
912349554,944,10,1,2,Labridae,Actinopterygii,Pseudolabrus biserialis,temperate
912349554,944,12.5,1,5,Labridae,Actinopterygii,Pseudolabrus biserialis,temperate
912349554,944,15,1,2,Labridae,Actinopterygii,Pseudolabrus biserialis,temperate
912349554,944,20,1,1,Labridae,Actinopterygii,Pseudolabrus biserialis,temperate
912349554,955,50,1,1,Aplodactylidae,Actinopterygii,Aplodactylus westralis,temperate
912349554,974,7.5,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
912349554,974,12.5,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
912349554,974,20,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
912349554,974,25,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
912349554,974,30,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
912349554,983,20,1,6,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
912349554,983,25,1,2,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
912349554,1010,12.5,1,1,Labridae,Actinopterygii,Thalassoma lutescens,tropical
912349554,1010,15,1,1,Labridae,Actinopterygii,Thalassoma lutescens,tropical
912349554,1010,25,1,1,Labridae,Actinopterygii,Thalassoma lutescens,tropical
912349554,1012,15,1,2,Labridae,Actinopterygii,Anampses geographicus,tropical
912349554,1012,20,1,5,Labridae,Actinopterygii,Anampses geographicus,tropical
912349554,1012,25,1,1,Labridae,Actinopterygii,Anampses geographicus,tropical
912349554,1985,15,1,3,Carangidae,Actinopterygii,Pseudocaranx wrighti,temperate
912349554,1985,20,1,3,Carangidae,Actinopterygii,Pseudocaranx wrighti,temperate
912349554,2007,25,1,2,Labridae,Actinopterygii,Bodianus frenchii,temperate
912349555,39,25,1,5,Kyphosidae,Actinopterygii,Girella zebra,temperate
912349555,942,7.5,1,10,Labridae,Actinopterygii,Coris auricularis,temperate
912349555,942,10,1,10,Labridae,Actinopterygii,Coris auricularis,temperate
912349555,942,12.5,1,10,Labridae,Actinopterygii,Coris auricularis,temperate
912349555,942,15,1,6,Labridae,Actinopterygii,Coris auricularis,temperate
912349555,942,20,1,2,Labridae,Actinopterygii,Coris auricularis,temperate
912349555,974,5,1,12,Labridae,Actinopterygii,Notolabrus parilus,temperate
912349555,974,7.5,1,20,Labridae,Actinopterygii,Notolabrus parilus,temperate
912349555,974,10,1,25,Labridae,Actinopterygii,Notolabrus parilus,temperate
912349555,974,12.5,1,15,Labridae,Actinopterygii,Notolabrus parilus,temperate
912349555,974,15,1,15,Labridae,Actinopterygii,Notolabrus parilus,temperate
912349555,974,20,1,8,Labridae,Actinopterygii,Notolabrus parilus,temperate
912349555,974,25,1,2,Labridae,Actinopterygii,Notolabrus parilus,temperate
912349555,980,7.5,1,1,Pomacentridae,Actinopterygii,Parma occidentalis,temperate
912349555,983,20,1,14,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
912349555,983,25,1,16,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
912349555,983,30,1,10,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
912349555,1010,15,1,1,Labridae,Actinopterygii,Thalassoma lutescens,tropical
912349555,1731,15,1,1,Mullidae,Actinopterygii,Parupeneus spilurus,temperate
912349555,39,20,1,4,Kyphosidae,Actinopterygii,Girella zebra,temperate
912349555,39,25,1,4,Kyphosidae,Actinopterygii,Girella zebra,temperate
912349555,39,30,1,4,Kyphosidae,Actinopterygii,Girella zebra,temperate
912349555,145,40,1,1,Labridae,Actinopterygii,Scarus ghobban,tropical
912349555,939,5,1,1,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912349555,939,7.5,1,1,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912349555,939,12.5,1,1,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912349555,942,5,1,21,Labridae,Actinopterygii,Coris auricularis,temperate
912349555,942,7.5,1,20,Labridae,Actinopterygii,Coris auricularis,temperate
912349555,942,10,1,20,Labridae,Actinopterygii,Coris auricularis,temperate
912349555,942,12.5,1,15,Labridae,Actinopterygii,Coris auricularis,temperate
912349555,942,15,1,10,Labridae,Actinopterygii,Coris auricularis,temperate
912349555,942,20,1,1,Labridae,Actinopterygii,Coris auricularis,temperate
912349555,942,25,1,1,Labridae,Actinopterygii,Coris auricularis,temperate
912349555,974,5,1,5,Labridae,Actinopterygii,Notolabrus parilus,temperate
912349555,974,7.5,1,10,Labridae,Actinopterygii,Notolabrus parilus,temperate
912349555,974,10,1,10,Labridae,Actinopterygii,Notolabrus parilus,temperate
912349555,974,12.5,1,10,Labridae,Actinopterygii,Notolabrus parilus,temperate
912349555,974,15,1,5,Labridae,Actinopterygii,Notolabrus parilus,temperate
912349555,974,20,1,3,Labridae,Actinopterygii,Notolabrus parilus,temperate
912349555,979,25,1,1,Scorpididae,Actinopterygii,Scorpis georgiana,temperate
912349555,980,10,1,1,Pomacentridae,Actinopterygii,Parma occidentalis,temperate
912349555,983,20,1,10,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
912349555,983,25,1,10,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
912349555,983,30,1,10,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
912349555,1010,10,1,1,Labridae,Actinopterygii,Thalassoma lutescens,tropical
912349555,1731,20,1,1,Mullidae,Actinopterygii,Parupeneus spilurus,temperate
912349555,2013,10,1,1,Labridae,Actinopterygii,Thalassoma septemfasciatum,temperate
912349556,39,25,1,1,Kyphosidae,Actinopterygii,Girella zebra,temperate
912349556,916,5,1,2,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
912349556,916,10,1,1,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
912349556,937,5,1,3,Kyphosidae,Actinopterygii,Neatypus obliquus,temperate
912349556,937,7.5,1,5,Kyphosidae,Actinopterygii,Neatypus obliquus,temperate
912349556,939,5,1,2,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912349556,939,7.5,1,4,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912349556,939,10,1,4,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912349556,939,12.5,1,2,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912349556,942,7.5,1,3,Labridae,Actinopterygii,Coris auricularis,temperate
912349556,942,10,1,8,Labridae,Actinopterygii,Coris auricularis,temperate
912349556,942,12.5,1,5,Labridae,Actinopterygii,Coris auricularis,temperate
912349556,942,15,1,1,Labridae,Actinopterygii,Coris auricularis,temperate
912349556,942,20,1,1,Labridae,Actinopterygii,Coris auricularis,temperate
912349556,952,30,1,1,Cheilodactylidae,Actinopterygii,Cheilodactylus rubrolabiatus,temperate
912349556,974,5,1,5,Labridae,Actinopterygii,Notolabrus parilus,temperate
912349556,974,7.5,1,5,Labridae,Actinopterygii,Notolabrus parilus,temperate
912349556,974,10,1,5,Labridae,Actinopterygii,Notolabrus parilus,temperate
912349556,976,35,1,1,Haemulidae,Actinopterygii,Plectorhinchus flavomaculatus,tropical
912349556,980,5,1,2,Pomacentridae,Actinopterygii,Parma occidentalis,temperate
912349556,980,7.5,1,2,Pomacentridae,Actinopterygii,Parma occidentalis,temperate
912349556,980,10,1,1,Pomacentridae,Actinopterygii,Parma occidentalis,temperate
912349556,981,7.5,1,2,Apogonidae,Actinopterygii,Apogon victoriae,temperate
912349556,983,25,1,1,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
912349556,1012,10,1,1,Labridae,Actinopterygii,Anampses geographicus,tropical
912349556,1146,5,1,1,Pinguipedidae,Actinopterygii,Parapercis haackei,temperate
912349556,1146,7.5,1,3,Pinguipedidae,Actinopterygii,Parapercis haackei,temperate
912349556,43,15,1,2,Enoplosidae,Actinopterygii,Enoplosus armatus,temperate
912349556,110,12.5,1,1,Serranidae,Actinopterygii,Hypoplectrodes nigroruber,temperate
912349556,916,7.5,1,2,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
912349556,916,10,1,1,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
912349556,935,7.5,1,3,Pempherididae,Actinopterygii,Pempheris klunzingeri,temperate
912349556,937,5,1,5,Kyphosidae,Actinopterygii,Neatypus obliquus,temperate
912349556,937,7.5,1,5,Kyphosidae,Actinopterygii,Neatypus obliquus,temperate
912349556,939,7.5,1,2,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912349556,939,10,1,2,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912349556,942,5,1,5,Labridae,Actinopterygii,Coris auricularis,temperate
912349556,942,7.5,1,5,Labridae,Actinopterygii,Coris auricularis,temperate
912349556,942,10,1,10,Labridae,Actinopterygii,Coris auricularis,temperate
912349556,942,12.5,1,10,Labridae,Actinopterygii,Coris auricularis,temperate
912349556,942,15,1,5,Labridae,Actinopterygii,Coris auricularis,temperate
912349556,942,20,1,3,Labridae,Actinopterygii,Coris auricularis,temperate
912349556,974,5,1,5,Labridae,Actinopterygii,Notolabrus parilus,temperate
912349556,974,7.5,1,10,Labridae,Actinopterygii,Notolabrus parilus,temperate
912349556,974,10,1,10,Labridae,Actinopterygii,Notolabrus parilus,temperate
912349556,974,12.5,1,15,Labridae,Actinopterygii,Notolabrus parilus,temperate
912349556,974,15,1,2,Labridae,Actinopterygii,Notolabrus parilus,temperate
912349556,976,15,1,1,Haemulidae,Actinopterygii,Plectorhinchus flavomaculatus,tropical
912349556,976,35,1,1,Haemulidae,Actinopterygii,Plectorhinchus flavomaculatus,tropical
912349556,980,7.5,1,3,Pomacentridae,Actinopterygii,Parma occidentalis,temperate
912349556,981,7.5,1,5,Apogonidae,Actinopterygii,Apogon victoriae,temperate
912349556,1012,10,1,3,Labridae,Actinopterygii,Anampses geographicus,tropical
912349556,1018,7.5,1,1,Labridae,Actinopterygii,Choerodon rubescens,temperate
912349556,1146,5,1,1,Pinguipedidae,Actinopterygii,Parapercis haackei,temperate
912349556,1146,7.5,1,2,Pinguipedidae,Actinopterygii,Parapercis haackei,temperate
912349556,1613,2.5,1,2,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
912349557,38,40,1,5,Kyphosidae,Actinopterygii,Kyphosus sydneyanus,temperate
912349557,57,12.5,1,1,Labridae,Actinopterygii,Pictilabrus laticlavius,temperate
912349557,89,15,1,1,Monacanthidae,Actinopterygii,Meuschenia flavolineata,temperate
912349557,916,5,1,5,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
912349557,916,7.5,1,5,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
912349557,932,2.5,1,30,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
912349557,932,5,1,30,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
912349557,936,5,1,1,Labridae,Actinopterygii,Dotalabrus alleni,temperate
912349557,939,10,1,5,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912349557,939,12.5,1,5,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912349557,940,5,1,2,Pomacentridae,Actinopterygii,Chromis klunzingeri,temperate
912349557,942,5,1,10,Labridae,Actinopterygii,Coris auricularis,temperate
912349557,942,7.5,1,15,Labridae,Actinopterygii,Coris auricularis,temperate
912349557,942,10,1,15,Labridae,Actinopterygii,Coris auricularis,temperate
912349557,942,12.5,1,10,Labridae,Actinopterygii,Coris auricularis,temperate
912349557,942,15,1,5,Labridae,Actinopterygii,Coris auricularis,temperate
912349557,942,20,1,5,Labridae,Actinopterygii,Coris auricularis,temperate
912349557,942,30,1,1,Labridae,Actinopterygii,Coris auricularis,temperate
912349557,954,20,1,1,Ostraciidae,Actinopterygii,Anoplocapros lenticularis,temperate
912349557,957,10,1,1,Chaetodontidae,Actinopterygii,Chelmonops curiosus,temperate
912349557,962,10,1,1,Plesiopidae,Actinopterygii,Paraplesiops meleagris,temperate
912349557,974,5,1,10,Labridae,Actinopterygii,Notolabrus parilus,temperate
912349557,974,7.5,1,12,Labridae,Actinopterygii,Notolabrus parilus,temperate
912349557,974,10,1,10,Labridae,Actinopterygii,Notolabrus parilus,temperate
912349557,974,12.5,1,6,Labridae,Actinopterygii,Notolabrus parilus,temperate
912349557,974,15,1,3,Labridae,Actinopterygii,Notolabrus parilus,temperate
912349557,974,25,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
912349557,976,30,1,1,Haemulidae,Actinopterygii,Plectorhinchus flavomaculatus,tropical
912349557,983,30,1,5,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
912349557,983,35,1,5,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
912349557,1010,15,1,2,Labridae,Actinopterygii,Thalassoma lutescens,tropical
912349557,1012,12.5,1,8,Labridae,Actinopterygii,Anampses geographicus,tropical
912349557,1012,15,1,8,Labridae,Actinopterygii,Anampses geographicus,tropical
912349557,1119,2.5,1,2,Tripterygiidae,Actinopterygii,Helcogramma decurrens,temperate
912349557,1613,2.5,1,20,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
912349557,1613,5,1,10,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
912349557,1613,7.5,1,5,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
912349557,1731,30,1,1,Mullidae,Actinopterygii,Parupeneus spilurus,temperate
912349557,2007,25,1,1,Labridae,Actinopterygii,Bodianus frenchii,temperate
912349557,2011,30,1,1,Labridae,Actinopterygii,Ophthalmolepis lineolatus,temperate
912349557,38,40,1,3,Kyphosidae,Actinopterygii,Kyphosus sydneyanus,temperate
912349557,916,5,1,2,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
912349557,916,7.5,1,2,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
912349557,931,2.5,1,12,Plesiopidae,Actinopterygii,Trachinops noarlungae,temperate
912349557,931,5,1,40,Plesiopidae,Actinopterygii,Trachinops noarlungae,temperate
912349557,931,7.5,1,20,Plesiopidae,Actinopterygii,Trachinops noarlungae,temperate
912349557,932,2.5,1,80,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
912349557,932,5,1,80,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
912349557,939,5,1,5,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912349557,939,7.5,1,6,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912349557,939,10,1,5,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912349557,939,12.5,1,5,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912349557,940,5,1,15,Pomacentridae,Actinopterygii,Chromis klunzingeri,temperate
912349557,942,5,1,10,Labridae,Actinopterygii,Coris auricularis,temperate
912349557,942,7.5,1,10,Labridae,Actinopterygii,Coris auricularis,temperate
912349557,942,10,1,12,Labridae,Actinopterygii,Coris auricularis,temperate
912349557,942,12.5,1,10,Labridae,Actinopterygii,Coris auricularis,temperate
912349557,942,15,1,5,Labridae,Actinopterygii,Coris auricularis,temperate
912349557,942,20,1,3,Labridae,Actinopterygii,Coris auricularis,temperate
912349557,942,30,1,1,Labridae,Actinopterygii,Coris auricularis,temperate
912349557,957,10,1,1,Chaetodontidae,Actinopterygii,Chelmonops curiosus,temperate
912349557,957,20,1,1,Chaetodontidae,Actinopterygii,Chelmonops curiosus,temperate
912349557,974,5,1,10,Labridae,Actinopterygii,Notolabrus parilus,temperate
912349557,974,7.5,1,10,Labridae,Actinopterygii,Notolabrus parilus,temperate
912349557,974,10,1,10,Labridae,Actinopterygii,Notolabrus parilus,temperate
912349557,974,12.5,1,5,Labridae,Actinopterygii,Notolabrus parilus,temperate
912349557,974,15,1,3,Labridae,Actinopterygii,Notolabrus parilus,temperate
912349557,974,25,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
912349557,983,30,1,10,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
912349557,983,35,1,10,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
912349557,1010,15,1,1,Labridae,Actinopterygii,Thalassoma lutescens,tropical
912349557,1012,12.5,1,5,Labridae,Actinopterygii,Anampses geographicus,tropical
912349557,1012,15,1,5,Labridae,Actinopterygii,Anampses geographicus,tropical
912349557,1012,20,1,5,Labridae,Actinopterygii,Anampses geographicus,tropical
912349557,1012,30,1,1,Labridae,Actinopterygii,Anampses geographicus,tropical
912349557,1613,2.5,1,15,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
912349557,1613,5,1,15,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
912349557,1613,7.5,1,5,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
912349557,2007,12.5,1,1,Labridae,Actinopterygii,Bodianus frenchii,temperate
912349557,2007,25,1,1,Labridae,Actinopterygii,Bodianus frenchii,temperate
912349557,2011,30,1,1,Labridae,Actinopterygii,Ophthalmolepis lineolatus,temperate
912349558,115,2.5,1,75,Apogonidae,Actinopterygii,Siphamia cephalotes,temperate
912349558,115,5,1,75,Apogonidae,Actinopterygii,Siphamia cephalotes,temperate
912349558,916,7.5,1,1,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
912349558,916,10,1,1,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
912349558,932,2.5,1,40,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
912349558,932,5,1,40,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
912349558,932,7.5,1,10,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
912349558,935,7.5,1,12,Pempherididae,Actinopterygii,Pempheris klunzingeri,temperate
912349558,939,15,1,2,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
912349558,942,2.5,1,11,Labridae,Actinopterygii,Coris auricularis,temperate
912349558,942,5,1,33,Labridae,Actinopterygii,Coris auricularis,temperate
912349558,942,7.5,1,30,Labridae,Actinopterygii,Coris auricularis,temperate
912349558,942,10,1,25,Labridae,Actinopterygii,Coris auricularis,temperate
